,file,type,cbo,wmc,RM_WMC,dit,rfc,lcom,RM_LCOM5,tcc,lcc,totalMethodsQty,RM_NMD,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,RM_NAD,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,RM_LOC,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,sample_id_x,RM_NADC,RM_ATFD,[NOM] > 15|[NOF] > 15,[NOM] + [NOF] > 20,[CLOC] > 750|[NOM] + [NOF] > 20,([ATFD] > 2) & ([WMC] ≥ 47) & ([TCC] < 0.33),([WMC] ≥ 47) & ([TCC] < 0.3) & ([ATFD] > 5),"[LCOM] ≥ 0,725 & [WMC] ≥ 34 & [NOF] ≥ 8 & [NOM] ≥ 14",[CLOC] > 100|[VG] > 20,([NOM] > 20)|([NOF] > 9)|([CLOC] > 750),ALL,ANY,MAJOR VOTES,parts,label
389,8727852,class,8,3,3,1,16,0,0.0,-1.0,-1.0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,34,31,0,1,0,0,1,5,3,10,3,12,2,0,0,2,27,1,0,8727852,0,0,0,0,0,0,0,0,0,0,0,0,0,test,0
390,9087398,class,5,6,6,2,4,2,1.3333,0.33333334,0.5,4,2,0,2,0,2,0,4,0,0,0,3,3,0,0,2,1,0,1,0,0,30,25,2,0,0,0,1,0,2,5,1,4,2,0,0,0,26,1034,0,9087398,0,4,0,0,0,0,0,0,0,0,0,0,0,train,0
391,9094711,class,3,4,4,1,4,0,0.0,-1.0,-1.0,2,2,2,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,16,13,2,0,1,0,0,0,0,2,1,2,1,0,0,0,13,1,0,9094711,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
392,9092553,class,9,9,7,2,10,13,1.2,0.0,0.0,6,5,0,0,1,0,5,5,0,0,0,3,3,1,0,3,0,0,3,0,1,114,28,4,0,1,0,0,1,7,16,2,6,2,0,1,0,60,26,0,9092553,0,4,0,0,0,0,0,0,0,0,0,0,0,train,0
393,9095246,class,2,4,4,1,2,0,0.3333,0.8333333,1.0,4,1,0,4,0,0,0,4,0,0,0,2,2,0,0,2,0,0,2,0,0,17,13,3,0,0,0,0,3,0,2,1,2,0,0,0,0,10,17,0,9095246,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
394,9097418,class,10,6,6,4,3,6,0.0,0.0,0.0,4,4,1,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,78,20,4,0,0,0,0,7,0,1,0,1,0,0,4,0,21,1,0,9097418,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
395,9104666,class,13,4,4,3,9,0,0.6667,0.5,0.5,4,3,0,4,0,0,0,4,0,0,0,2,2,0,0,2,0,0,0,0,0,57,16,3,0,0,0,0,0,1,3,0,3,0,0,1,0,26,17,0,9104666,0,0,0,0,0,0,0,0,0,0,0,0,0,train,1
396,9102455,class,3,0,0,4,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,0,9102455,0,0,0,0,0,0,0,0,0,0,0,0,0,test,0
397,9111577,class,3,5,3,2,3,0,0.0,1.0,1.0,3,3,0,3,0,0,0,3,0,0,0,1,1,0,0,0,1,0,0,0,0,13,10,2,0,0,0,1,0,1,1,0,1,0,0,0,0,18,1,0,9111577,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
398,9114822,class,13,65,65,2,44,177,0.8966,0.2551724,0.8689655,30,17,0,27,0,3,0,30,0,0,0,11,11,0,0,3,7,1,0,0,2,197,184,11,0,24,0,1,1,15,32,2,15,3,3,0,0,76,1,0,9114822,0,0,1,1,1,0,0,1,1,1,0,1,1,train,1
399,9117540,interface,8,6,6,1,1,15,1.2,0.0,0.0,6,6,0,0,0,0,6,6,0,0,0,1,1,0,0,0,0,1,0,0,0,9,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,38,1,0,9117540,0,0,0,0,0,0,0,0,0,0,0,0,0,test,0
400,9117535,interface,2,4,4,1,0,6,0.0,0.0,0.0,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,9117535,0,0,0,0,0,0,0,0,0,0,0,0,0,test,0
401,9135351,class,5,7,7,2,1,0,0.0,-1.0,-1.0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,4,0,0,0,0,0,1,0,0,0,1,0,0,0,65,1,0,9135351,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
402,9140757,class,12,18,16,2,24,8,0.7143,0.2857143,0.2857143,8,7,0,6,1,1,0,7,0,0,0,2,2,1,1,0,0,1,1,0,1,71,67,7,2,5,0,3,5,6,14,2,11,1,0,0,0,58,1,0,9140757,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
403,9144201,class,20,51,45,1,44,186,0.9022,0.1,0.1,24,22,0,20,4,0,0,20,0,0,0,8,8,2,0,4,4,0,1,0,0,217,207,15,6,9,8,0,2,3,42,1,39,5,0,0,0,82,1,0,9144201,0,0,1,1,1,0,0,1,1,1,0,1,1,train,0
404,3962016,class,5,5,5,2,2,0,0.75,1.0,1.0,2,2,0,2,0,0,0,2,0,0,0,4,4,0,2,0,2,0,2,0,0,32,16,0,0,0,0,0,0,0,8,0,4,1,2,0,0,41,1,0,3962016,0,0,0,0,0,0,0,0,0,0,0,0,0,test,0
405,3972555,interface,1,2,2,1,0,1,0.0,0.0,0.0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3972555,0,0,0,0,0,0,0,0,0,0,0,0,0,test,0
406,3977475,class,8,7,7,1,5,3,1.5,0.0,0.0,3,2,2,2,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,24,21,5,0,2,0,0,0,0,2,0,2,2,0,1,0,51,17,0,3977475,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
407,3985224,class,3,3,3,2,6,3,0.0,0.0,0.0,3,1,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,9,0,3985224,0,0,0,0,0,0,0,0,0,0,0,0,0,test,0
408,4039372,class,7,6,5,1,5,1,1.5,0.33333334,0.33333334,3,3,0,3,0,0,0,3,0,0,0,1,1,0,0,0,0,1,0,0,0,25,22,2,0,0,1,0,0,3,4,1,3,1,0,0,0,27,2,0,4039372,0,5,0,0,0,0,0,0,0,0,0,0,0,train,0
409,4040842,class,2,3,3,1,2,0,0.0,1.0,1.0,3,2,0,3,0,0,0,3,0,0,0,1,1,0,0,1,0,0,0,0,0,34,9,1,0,0,0,0,0,0,1,0,1,0,0,1,0,13,1,0,4040842,0,0,0,0,0,0,0,0,0,0,0,0,0,test,0
410,4042826,class,6,28,26,1,8,15,0.83,0.36363637,0.6545454,11,6,0,11,0,0,0,11,0,0,0,10,10,4,1,9,0,0,4,0,0,102,90,4,2,4,0,3,2,20,41,9,18,3,0,0,0,116,1,0,4042826,0,0,0,1,1,0,0,1,1,1,0,1,1,train,0
411,4044534,class,8,5,3,2,15,0,0.0,-1.0,-1.0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,21,19,1,2,1,0,0,1,3,7,1,5,2,0,0,0,13,8,0,4044534,0,0,0,0,0,0,0,0,0,0,0,0,0,test,0
412,4059863,class,10,6,6,1,12,1,0.7778,0.33333334,0.33333334,3,2,0,3,0,0,0,3,0,0,0,9,9,2,1,3,5,0,5,0,0,43,32,1,0,1,2,0,3,8,11,1,10,2,0,0,0,50,1,0,4059863,0,0,0,0,0,0,0,1,0,0,0,1,0,test,0
413,4059685,interface,4,3,3,1,0,3,0.0,0.0,0.0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,44,1,0,4059685,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
414,4058195,class,8,6,4,1,14,3,0.0,0.0,0.0,3,3,3,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,20,18,3,1,2,0,0,4,0,2,1,1,2,0,0,0,42,1,0,4058195,0,0,0,0,0,0,0,0,0,0,0,0,0,test,0
415,4070938,class,61,91,108,1,103,1054,0.9497,0.11673469,0.51428574,53,37,4,32,3,1,17,50,0,0,0,25,26,1,0,5,0,20,22,0,6,618,501,44,1,13,11,2,33,8,76,1,48,2,3,3,1,481,1,14,4070938,0,3,1,1,1,1,0,1,1,1,0,1,1,train,0
416,4074246,class,2,1,1,2,0,0,0.0,-1.0,-1.0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,6,3,1,0,0,0,0,0,1,1,0,1,0,0,0,0,14,9,0,4074246,0,0,0,0,0,0,0,0,0,0,0,0,0,test,0
417,4075287,class,6,2,2,2,0,1,2.0,0.0,0.0,2,2,0,2,0,0,0,2,0,0,0,2,2,2,1,1,0,0,2,0,0,21,12,2,0,0,0,0,0,1,2,0,2,0,2,0,0,29,1,0,4075287,0,0,0,0,0,0,0,0,0,0,0,0,0,test,0
418,4090808,class,16,16,15,2,45,12,0.6429,0.2857143,0.35714287,8,7,3,5,0,0,3,8,0,0,0,2,2,2,0,2,0,0,2,0,5,129,125,3,6,1,0,0,42,5,26,12,22,2,1,0,0,125,1,3,4090808,0,0,0,0,0,0,0,0,1,0,0,1,1,train,0
419,4096226,class,5,2,5,2,0,1,1.6667,0.0,0.0,2,1,0,2,0,0,0,2,0,0,0,3,3,3,1,2,0,0,3,0,0,56,46,2,0,0,0,0,0,1,3,0,3,0,2,0,0,30,1,0,4096226,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
420,4096115,interface,4,6,6,1,0,15,0.0,0.0,0.0,6,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,0,4096115,0,0,0,0,0,0,0,0,0,0,0,0,0,test,0
421,4101310,interface,4,3,3,1,0,3,0.0,0.0,0.0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,4101310,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
422,4106292,class,4,4,3,1,3,0,0.0,1.0,1.0,2,1,0,2,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,0,17,14,1,1,0,0,0,0,0,3,0,2,2,0,0,0,15,1,0,4106292,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
423,4105521,class,11,14,14,1,12,24,0.9107,0.071428575,0.071428575,8,7,0,8,0,0,0,8,0,0,0,8,8,0,0,8,0,0,0,0,1,59,49,5,0,2,1,0,0,6,15,1,11,2,0,0,0,51,1,0,4105521,0,0,0,0,0,0,0,1,0,0,0,1,0,test,0
424,4110958,class,7,3,3,1,11,1,1.0,-1.0,-1.0,2,2,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,12,9,1,0,0,0,0,1,0,3,0,3,1,0,0,0,25,0,1,4110958,0,0,0,0,0,0,0,0,0,0,0,0,0,test,0
425,4123555,class,3,3,3,2,1,0,1.5,1.0,1.0,3,1,0,3,0,0,0,3,0,0,0,2,2,1,0,2,0,0,2,0,0,13,9,2,0,0,0,0,0,1,2,0,2,0,0,0,0,13,9,0,4123555,0,1,0,0,0,0,0,0,0,0,0,0,0,train,0
426,4122553,interface,4,6,6,1,0,15,0.0,0.0,0.0,6,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,4122553,0,0,0,0,0,0,0,0,0,0,0,0,0,test,0
427,4124615,class,14,25,22,2,42,16,0.5,0.35714287,0.35714287,9,9,0,7,1,1,0,8,0,0,0,1,1,1,0,1,0,0,1,0,0,89,86,7,3,0,0,3,21,0,19,3,19,2,0,0,0,59,1,5,4124615,0,0,0,0,0,0,0,0,1,0,0,1,1,test,1
428,4126029,class,9,11,10,1,13,1,1.1667,0.47619048,0.47619048,7,6,0,4,0,0,3,7,0,6,0,2,2,0,0,2,0,0,1,0,0,35,31,7,1,3,0,1,2,0,3,0,3,2,0,0,0,39,8,0,4126029,0,2,0,0,0,0,0,0,0,0,0,0,0,train,0
429,4130065,class,7,6,5,1,6,4,1.25,0.3,0.3,5,2,0,5,0,0,0,5,0,0,0,4,4,0,2,0,2,0,4,0,0,32,17,4,0,1,0,0,2,0,5,0,5,1,0,0,0,33,4,0,4130065,0,6,0,0,0,0,0,0,0,0,0,0,0,train,0
430,4136680,class,7,2,2,2,10,1,0.0,0.0,0.0,2,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,0,0,0,0,0,0,1,4,0,4,0,0,0,0,26,1,0,4136680,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
431,4139979,class,5,1,1,1,1,0,0.0,-1.0,-1.0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,0,4139979,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
432,4141778,class,11,3,3,2,3,3,0.0,0.0,0.0,3,2,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,0,4141778,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
433,4168378,class,4,2,2,1,2,1,0.0,0.0,0.0,2,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,7,5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,17,1,0,4168378,0,0,0,0,0,0,0,0,0,0,0,0,0,test,0
434,4169071,class,9,19,19,2,18,0,0.7679,0.44444445,0.5833333,9,9,1,8,0,0,1,9,0,0,0,7,7,0,0,5,0,2,0,0,5,84,75,9,5,2,2,7,8,21,37,14,25,2,0,0,0,77,1,0,4169071,0,0,0,0,0,0,0,0,0,0,0,0,0,train,1
435,4175432,class,6,7,7,2,3,6,0.0,0.0,0.0,4,1,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,20,18,2,0,0,0,0,0,0,1,0,1,2,0,0,0,21,1,0,4175432,0,0,0,0,0,0,0,0,0,0,0,0,0,test,0
436,4176983,class,5,3,3,2,4,0,2.0,1.0,1.0,2,1,0,2,0,0,0,2,0,0,0,2,2,1,0,1,0,1,1,0,0,16,12,2,0,1,0,0,0,1,4,0,4,1,0,0,0,20,0,0,4176983,0,1,0,0,0,0,0,0,0,0,0,0,0,train,0
437,4194832,class,1,1,1,2,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,4194832,0,0,0,0,0,0,0,0,0,0,0,0,0,test,0
438,4197096,class,1,16,15,1,7,0,0.45,0.6666667,0.8,11,7,1,10,1,0,0,10,0,3,0,2,2,0,0,2,0,0,0,0,3,40,36,9,0,2,0,1,1,0,5,0,3,1,0,0,0,37,1,0,4197096,0,0,0,0,0,0,0,0,0,0,0,0,0,test,0
439,4198515,class,1,9,9,1,7,0,1.3333,1.0,1.0,4,2,0,4,0,0,0,4,0,0,0,3,3,1,0,3,0,0,3,0,0,36,31,4,0,4,0,0,0,3,6,1,5,1,0,0,0,25,24,0,4198515,0,2,0,0,0,0,0,0,0,0,0,0,0,train,0
440,4218788,class,4,4,4,2,6,0,1.3333,0.5,0.5,4,2,0,3,0,1,0,4,0,0,0,1,1,0,0,1,0,0,1,0,0,17,14,2,0,0,0,0,0,0,1,1,1,0,0,0,0,27,9,0,4218788,1,3,0,0,0,0,0,0,0,0,0,0,0,train,0
441,4218342,interface,0,0,0,1,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,4218342,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
442,4217466,interface,2,4,4,1,0,6,0.0,0.0,0.0,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,1,0,4217466,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
443,4232055,class,1,2,2,1,0,0,2.0,-1.0,-1.0,2,0,0,1,1,0,0,1,0,0,0,4,4,3,3,1,0,0,4,0,0,12,6,1,0,0,0,0,3,0,4,0,4,0,0,0,0,37,25,0,4232055,0,1,0,0,0,0,0,0,0,0,0,0,0,test,0
444,4234040,class,5,11,11,1,5,1,0.55,0.4909091,0.8181818,11,4,0,10,0,1,0,11,0,0,0,2,2,0,0,2,0,0,0,0,0,40,36,5,0,0,0,0,0,0,5,0,2,0,0,0,0,63,1,0,4234040,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
445,4248456,interface,1,2,2,1,0,1,0.0,0.0,0.0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,4248456,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
446,4249169,class,1,1,1,2,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,6,3,0,0,0,0,0,0,1,1,0,1,0,0,0,0,18,1,0,4249169,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
447,4272190,class,4,3,3,2,0,1,1.6667,0.0,0.0,2,1,0,1,0,1,0,2,0,0,0,3,3,3,1,2,0,0,3,0,0,13,8,1,0,0,0,1,0,7,5,3,5,0,0,0,0,70,17,0,4272190,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
448,4282818,class,17,7,4,2,15,1,0.0,0.0,0.0,2,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,30,28,2,3,0,0,0,0,0,11,0,10,3,0,0,0,35,1,0,4282818,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
449,4292651,class,2,2,2,5,0,0,1.0,1.0,1.0,2,0,0,2,0,0,0,2,0,0,0,2,2,1,0,2,0,0,1,0,0,10,6,1,0,0,0,0,0,1,2,0,2,0,0,0,0,34,1,0,4292651,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
450,4301023,class,7,9,9,2,9,5,0.8,0.0,0.0,6,3,1,5,1,0,0,5,0,0,0,2,2,0,0,2,0,0,0,0,0,33,29,6,0,2,0,0,0,0,8,0,7,1,0,0,0,29,17,0,4301023,0,1,0,0,0,0,0,0,0,0,0,0,0,train,0
451,4325541,class,5,61,61,2,10,0,0.125,0.7689394,0.7689394,33,32,0,32,0,1,0,33,0,0,0,1,1,0,0,1,0,0,0,0,0,166,163,8,0,0,0,0,0,0,1,0,1,1,0,0,0,40,1,0,4325541,0,0,1,1,1,0,0,1,1,1,0,1,1,test,1
452,4329197,class,0,1,1,1,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,12,1,0,4329197,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
453,4348567,class,7,30,27,1,8,35,0.4615,0.42424244,0.42424244,14,11,2,12,2,0,0,12,0,0,0,3,3,0,0,3,0,0,0,0,10,99,94,9,2,9,1,21,1,42,39,23,16,4,0,0,0,123,1,0,4348567,0,0,0,0,0,0,0,1,1,0,0,1,1,train,0
454,4369677,class,5,6,6,2,17,0,2.0,1.0,1.0,2,2,0,1,0,0,1,2,0,0,0,1,1,0,0,1,0,0,0,0,3,33,30,1,0,3,0,0,1,1,8,1,7,4,0,0,0,21,16,0,4369677,0,4,0,0,0,0,0,0,0,0,0,0,0,test,0
455,4370541,class,33,96,92,2,105,229,0.9762,0.0,0.0,22,21,0,3,19,0,0,3,0,0,0,2,2,2,0,2,0,0,2,0,3,338,334,23,1,36,8,4,11,22,77,4,59,4,0,0,0,157,1,1,4370541,0,0,1,1,1,0,0,1,1,1,0,1,1,train,1
456,4404823,class,17,12,11,2,25,4,1.0,1.0,1.0,5,4,0,1,2,2,0,3,0,0,0,3,3,2,0,1,2,0,3,0,0,50,45,4,0,4,1,0,1,0,13,0,15,3,0,0,1,47,1025,0,4404823,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
457,4425585,class,4,3,3,1,3,3,1.0,0.0,0.0,3,2,0,3,0,0,0,3,0,0,0,1,1,1,0,1,0,0,1,0,0,11,8,0,0,0,0,0,1,0,1,0,1,0,0,0,0,15,1,1,4425585,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
458,4429487,class,10,9,13,1,15,0,1.5455,1.0,1.0,2,2,2,2,0,0,0,2,0,0,0,11,11,11,10,1,0,0,11,0,1,50,37,6,0,0,2,4,13,0,15,1,13,2,0,0,0,62,1,2,4429487,0,0,0,0,0,0,0,1,0,1,0,1,0,train,0
459,4431504,class,2,11,11,1,9,0,1.1,1.0,1.0,11,9,0,11,0,0,0,11,0,0,0,1,1,0,0,1,0,0,1,0,0,45,42,10,0,0,0,0,0,0,1,0,1,0,0,0,0,26,9,0,4431504,0,10,0,0,0,0,0,0,0,0,0,0,0,train,0
460,4431712,class,2,8,7,1,7,0,0.5,0.7,1.0,5,2,0,5,0,0,0,5,0,0,0,2,2,0,0,2,0,0,0,0,0,33,29,6,1,0,0,0,1,3,3,1,3,1,0,0,0,15,1,0,4431712,0,0,0,0,0,0,0,0,0,0,0,0,0,test,0
461,4432039,class,7,5,4,1,6,0,0.0,-1.0,-1.0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,16,1,1,1,0,4,0,0,0,0,0,2,0,0,0,19,1025,0,4432039,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
462,4433896,class,21,59,51,2,32,89,0.72,0.39333335,0.6333333,26,24,1,25,1,0,0,25,0,0,0,3,3,1,0,3,0,0,1,0,0,179,174,16,8,0,0,2,21,2,22,11,21,3,0,0,0,63,17,0,4433896,0,0,1,1,1,0,0,1,1,1,0,1,1,test,0
463,4455621,class,10,5,4,2,5,0,2.0,1.0,1.0,2,1,0,2,0,0,0,2,0,0,0,1,1,0,0,1,0,0,1,0,0,25,22,2,1,2,0,0,1,0,5,0,3,2,0,0,0,38,10,1,4455621,0,2,0,0,0,0,0,0,0,0,0,0,0,train,0
464,4456562,class,5,3,3,1,5,1,0.0,0.0,0.0,2,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,1,0,0,0,0,0,0,1,0,1,1,0,0,0,21,8,0,4456562,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
465,4459231,interface,8,4,4,1,0,6,0.0,0.0,0.0,4,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,4459231,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
466,4468635,class,2,2,2,1,0,0,2.0,1.0,1.0,2,0,0,2,0,0,0,2,0,0,0,24,24,0,24,0,0,0,24,0,0,44,18,1,0,0,0,0,2,0,24,0,24,0,0,0,0,43,9,0,4468635,1,13,1,1,1,0,0,1,0,1,0,1,0,train,0
467,4471447,class,7,8,7,2,7,1,0.5,0.33333334,0.33333334,3,1,0,3,0,0,0,3,0,0,0,1,1,0,0,1,0,0,1,0,0,25,22,3,1,2,0,0,0,1,5,0,5,2,0,0,0,45,1,0,4471447,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
468,4472450,class,6,16,15,2,6,0,0.6667,1.0,1.0,4,1,0,4,0,0,0,4,0,0,0,4,4,1,0,4,0,0,1,0,0,34,28,7,0,5,0,0,0,10,12,3,8,1,0,0,0,33,1,0,4472450,0,0,0,0,0,0,0,0,0,0,0,0,0,test,0
469,4489487,class,5,2,2,1,0,1,2.0,0.0,0.0,2,2,0,2,0,0,0,2,0,0,0,2,2,0,0,0,0,2,0,0,0,9,5,0,0,0,0,0,1,0,1,0,2,0,0,0,0,12,9,0,4489487,0,2,0,0,0,0,0,0,0,0,0,0,0,train,0
470,4498741,class,5,2,2,1,5,0,2.0,1.0,1.0,2,2,0,2,0,0,0,2,0,0,0,2,2,0,0,2,0,0,0,0,1,13,9,1,0,0,0,0,1,0,3,0,3,0,0,0,0,13,9,1,4498741,0,3,0,0,0,0,0,0,0,0,0,0,0,train,0
471,4498078,interface,7,4,4,1,0,6,0.0,0.0,0.0,4,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1,0,4498078,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
472,4500236,interface,3,5,5,1,0,10,0.0,0.0,0.0,5,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,4500236,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
473,4499277,class,16,33,30,1,34,41,0.9221,0.2948718,1.0,15,10,0,9,2,4,0,13,0,0,1,22,22,8,10,9,3,0,14,0,5,211,164,3,5,1,6,9,32,32,49,13,33,2,0,1,0,161,1,9,4499277,0,0,1,1,1,0,0,1,1,1,0,1,1,train,1
474,4502113,class,6,1,1,1,2,0,0.0,-1.0,-1.0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,6,3,0,0,0,0,0,1,4,1,0,1,0,0,0,0,14,8,0,4502113,0,1,0,0,0,0,0,0,0,0,0,0,0,train,0
475,4503985,class,8,13,13,2,4,16,1.1429,0.23809524,0.71428573,8,4,1,7,1,0,0,7,0,0,0,9,9,0,4,5,0,0,0,0,1,51,40,8,0,1,0,0,24,1,6,2,11,1,0,0,0,77,9,0,4503985,0,9,0,0,0,0,0,1,0,0,0,1,0,train,0
476,4505549,class,12,27,32,1,27,27,0.8538,0.35555556,0.8,14,11,0,10,4,0,0,10,0,0,3,10,10,1,0,10,0,0,5,0,0,168,156,6,0,7,3,0,17,8,17,4,12,2,1,0,0,82,1,1,4505549,0,0,0,1,1,0,0,1,1,1,0,1,1,train,1
477,4506790,class,3,2,2,1,0,1,0.0,0.0,0.0,2,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,4506790,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
478,4536448,class,5,15,14,2,11,7,0.8,0.33333334,1.0,10,4,0,6,4,0,0,6,0,0,0,5,5,0,0,5,0,0,4,0,0,56,49,11,0,4,0,1,7,0,10,1,8,2,0,0,0,28,1,0,4536448,0,0,0,0,0,0,0,0,0,0,0,0,0,train,0
