,embedding,name,label_x,parts,sample_id,constructor,line,cbo,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
692,"[ -7.40991081  -0.01936428   3.74884616 ... -11.27679082  -3.44401432
   4.27169272]",5738914,not_lm,train,5738914,0.0,95.0,5.0,3.0,10.0,18.0,0.0,3.0,2.0,10.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,36.0,2.0,3.0,0.0
693,"[ 3.132691   -0.6661726   2.292598   ... -4.1964836   0.71185255
 -1.8618312 ]",5747163,not_lm,test,5747163,0.0,60.0,2.0,4.0,0.0,12.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,32.0,9.0,0.0,1.0
694,"[-5.19060819  1.29747123  6.09457806 ... -8.35102895  2.1110402
 -0.04966246]",5748379,not_lm,train,5748379,0.0,61.0,4.0,5.0,7.0,19.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,1.0,0.0,0.0
695,"[-4.70841835e+00 -1.86465494e-03 -3.30403759e+00 ... -4.83462682e+00
 -3.50940764e+00  6.81660250e-01]",5749626,not_lm,test,5749626,0.0,352.0,1.0,4.0,3.0,15.0,1.0,3.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,4.0,4.0,9.0,2.0,0.0,0.0,18.0,2.0,0.0,0.0
696,"[ -6.6662388    3.20374977   6.00531909 ... -11.06169811   2.82821116
  -0.1371036 ]",5752009,not_lm,train,5752009,0.0,102.0,10.0,6.0,9.0,23.0,0.0,0.0,3.0,9.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,25.0,1.0,0.0,0.0
697,[-3.9637609 -1.1972185  2.2677693 ... -5.369831  -1.8128005  3.7084494],5759451,not_lm,train,5759451,0.0,335.0,2.0,2.0,3.0,10.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,18.0,9.0,0.0,0.0
698,"[-3.7086506  -1.3035889  -0.15389925 ... -4.212966   -2.0254264
  4.8251038 ]",5760043,not_lm,train,5760043,0.0,1075.0,2.0,3.0,1.0,7.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,7.0,2.0,0.0,0.0
699,"[-0.7474146   0.10249667  4.29228842 ... -1.61252828  0.87615289
 -0.39053093]",5761917,not_lm,train,5761917,0.0,117.0,1.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0
700,"[ -5.05073206  -4.79857802   3.52230195 ... -10.67681272  -0.76187305
   5.08498975]",5762348,not_lm,train,5762348,0.0,146.0,7.0,3.0,13.0,16.0,1.0,4.0,1.0,13.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,2.0,1.0,0.0,0.0,20.0,1.0,1.0,0.0
701,"[-10.91964835  -8.13398045   2.08806442 ...  -8.80670596  -7.05005895
  10.90999075]",5763217,not_lm,train,5763217,0.0,322.0,1.0,3.0,8.0,15.0,2.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1.0,1.0,0.0
702,[-4.3649216 -1.041777  -0.5334005 ... -5.3877993  1.58458    3.187472 ],5767507,not_lm,test,5767507,0.0,99.0,2.0,1.0,8.0,8.0,1.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0
703,[-2.0922616 -1.1276774  1.8230896 ... -2.7259157 -2.1144888  3.6659083],5768014,not_lm,train,5768014,0.0,326.0,1.0,1.0,4.0,5.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
704,"[-4.79534224 -1.33376973  0.71068564 ... -5.84098031  0.44820532
  5.44425577]",5768802,not_lm,train,5768802,0.0,169.0,2.0,2.0,2.0,7.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0
705,"[-6.77249411  2.08130663 -3.01419365 ... -9.39477112 -9.11769781
  9.22041175]",5769657,not_lm,train,5769657,0.0,832.0,4.0,9.0,13.0,27.0,0.0,3.0,3.0,13.0,0.0,0.0,1.0,4.0,0.0,0.0,4.0,3.0,5.0,0.0,3.0,0.0,0.0,23.0,1.0,1.0,0.0
706,"[-1.6822985  -0.549379    1.1253741  ... -1.2060248   0.09210721
  0.49240553]",5771277,not_lm,train,5771277,1.0,35.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0
707,[-1.5284339 -0.7474527  1.3919139 ... -2.9606972 -1.2793866  2.675225 ],5774985,not_lm,test,5774985,0.0,119.0,2.0,1.0,7.0,3.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0
708,"[-2.7867823  -2.392327    0.44358656 ... -5.4026914  -2.2665212
  4.7098475 ]",5775855,not_lm,train,5775855,0.0,81.0,3.0,1.0,5.0,5.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0
709,"[-1.9685142  -1.131861    1.6280736  ... -3.792264   -1.7406062
  0.81493604]",5780746,not_lm,train,5780746,0.0,77.0,3.0,1.0,2.0,5.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,13.0,9.0,0.0,0.0
710,[-4.0217705 -2.029177   2.1091683 ... -5.40503   -1.2958452  5.400875 ],5782140,not_lm,test,5782140,0.0,4641.0,1.0,2.0,4.0,5.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,13.0,1.0,1.0,0.0
711,"[-2.22339349 -0.62767636  2.14443921 ... -3.82437563  0.48464535
  0.8720403 ]",5782292,not_lm,train,5782292,0.0,111.0,2.0,2.0,3.0,7.0,0.0,2.0,3.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,47.0,9.0,0.0,1.0
712,"[ 0.31895912  0.50032276  4.4567223  ... -1.573844    0.71114707
 -2.2450092 ]",5784280,not_lm,train,5784280,1.0,298.0,3.0,1.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0
713,"[-2.5577888  -0.76775575 -0.6956799  ... -2.247459   -1.739767
  1.5498587 ]",5785684,not_lm,train,5785684,0.0,96.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0
714,"[-0.13762813 -0.23694971  0.84519438 ... -1.8097795   0.33260511
 -0.31009144]",5788107,not_lm,train,5788107,0.0,531.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0
715,"[-2.56191565  0.93764306  2.98782385 ... -0.56605387  1.36117983
 -1.10930571]",5788583,not_lm,test,5788583,0.0,88.0,0.0,1.0,3.0,10.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0
716,"[-4.2359793   1.51021871 -1.30429301 ... -6.41882595 -2.13919904
  2.2139529 ]",5790828,not_lm,test,5790828,0.0,250.0,8.0,5.0,6.0,15.0,0.0,3.0,6.0,6.0,2.0,5.0,2.0,1.0,0.0,0.0,3.0,3.0,4.0,0.0,4.0,0.0,0.0,19.0,2.0,0.0,0.0
717,"[-7.91615444 -1.73481782  2.27332878 ... -9.82580468 -1.59254335
  4.45614606]",5793952,not_lm,train,5793952,0.0,143.0,2.0,5.0,9.0,19.0,1.0,2.0,1.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,3.0,0.0,0.0,15.0,2.0,0.0,0.0
718,"[-1.3997833  -0.7426305   1.3163154  ... -1.4273872  -0.4697258
 -0.60027134]",5798354,not_lm,train,5798354,0.0,737.0,2.0,1.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,1.0,0.0,1.0
719,"[-1.4024462  -0.30867222  0.5293416  ... -1.7059627   1.8671144
 -0.605916  ]",5798489,not_lm,train,5798489,1.0,37.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0
720,"[-5.01375869 -1.85642624 -0.08526285 ... -6.49210931 -1.68606019
  4.26271499]",5799553,not_lm,train,5799553,0.0,40.0,0.0,3.0,5.0,9.0,1.0,1.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,14.0,1.0,0.0,0.0
721,"[-1.6180379  -1.3871942   1.7988962  ... -2.7733016   0.12562835
  3.6305175 ]",5800930,not_lm,train,5800930,0.0,102.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1.0
722,"[-14.52338573 -11.03447415  12.67562883 ... -17.48807761  -1.59079102
  16.03444278]",5801932,not_lm,test,5801932,0.0,403.0,3.0,2.0,0.0,18.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,27.0,9.0,0.0,1.0
723,[-2.0453377 -0.9879724  1.5574346 ... -3.2772665 -0.5036193  3.4073024],5809960,not_lm,train,5809960,0.0,190.0,2.0,1.0,1.0,3.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0
724,"[ 1.7801155   1.1682076   1.4326357  ... -0.10245512  0.04130995
 -1.7389817 ]",5816939,not_lm,train,5816939,0.0,99.0,3.0,1.0,5.0,5.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,25.0,0.0,0.0
725,[-2.34963   -2.4859378  3.723477  ... -4.2087674  0.7495431  4.8895698],5818834,not_lm,test,5818834,0.0,66.0,2.0,1.0,2.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
726,"[-0.9482297  -0.7145224   1.4767244  ... -2.803082   -4.255438
  0.54998434]",5828765,not_lm,train,5828765,0.0,1158.0,1.0,2.0,4.0,10.0,1.0,2.0,2.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0
727,"[-0.40033615 -1.9198666   5.188696   ... -9.414769   -1.1394024
  2.5403209 ]",5832184,not_lm,train,5832184,0.0,501.0,1.0,5.0,2.0,17.0,1.0,0.0,3.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,41.0,1.0,0.0,1.0
728,[-2.4930253 -1.3001521  2.9167306 ... -4.578246  -0.0432798  4.067621 ],5836088,not_lm,train,5836088,0.0,118.0,1.0,2.0,3.0,7.0,1.0,0.0,0.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,2.0,0.0,0.0
729,"[-0.31805283 -2.7169735   3.1564078  ... -4.4414577  -2.0994763
  5.4835615 ]",5839532,not_lm,train,5839532,0.0,818.0,0.0,5.0,5.0,15.0,2.0,2.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,11.0,9.0,0.0,0.0
730,"[ -5.1655827  -6.838606   11.862844  ... -20.02168    -7.7032847
  19.80717  ]",5839980,not_lm,train,5839980,0.0,95.0,1.0,10.0,3.0,29.0,8.0,1.0,1.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,14.0,1.0,0.0,0.0
731,"[-1.3447564  -0.5021328   1.9571948  ... -2.2500486  -0.39119256
  0.5036798 ]",5841731,not_lm,train,5841731,0.0,55.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
732,"[-5.59636159 -2.14727212  0.93696079 ... -6.16300129 -1.19762666
  7.34192429]",5842829,not_lm,train,5842829,0.0,528.0,1.0,3.0,2.0,9.0,1.0,0.0,1.0,2.0,1.0,6.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0
733,"[-3.1346307  -0.37613735  0.9314681  ... -2.5919333  -0.23760518
  0.14419168]",5843392,not_lm,train,5843392,1.0,477.0,0.0,2.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0
734,[-2.659545  -1.8283882  2.810143  ... -3.6238294 -1.4154506  5.063481 ],5843574,not_lm,train,5843574,0.0,41.0,0.0,2.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0
735,"[ -6.7184315  -1.2137228  -3.2366545 ...  -5.1822653 -11.80737
   4.620876 ]",5854207,not_lm,train,5854207,0.0,667.0,0.0,7.0,4.0,20.0,2.0,3.0,1.0,4.0,0.0,0.0,1.0,4.0,0.0,5.0,1.0,5.0,4.0,3.0,2.0,0.0,0.0,13.0,2.0,0.0,0.0
736,"[-4.8948526  -0.13694513 -2.9713645  ... -3.7840805  -1.492917
  0.7045485 ]",5855387,not_lm,train,5855387,0.0,1085.0,1.0,2.0,4.0,10.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,0.0
737,"[-1.8457693  -0.15590763  0.80360824 ... -5.3179545  -0.75960505
  4.238014  ]",5855589,not_lm,train,5855589,0.0,413.0,1.0,2.0,2.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,1.0,0.0,1.0
738,[-2.8818388 -1.3924949  3.1744747 ... -5.0183234 -0.3445482  3.4368587],5857311,not_lm,train,5857311,0.0,381.0,0.0,3.0,2.0,10.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,41.0,10.0,0.0,1.0
739,[-2.8641658 -1.3008741  2.3473325 ... -2.08196    2.8286366  0.555399 ],5858827,not_lm,train,5858827,0.0,40.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
740,"[-0.25879243  0.1931917   1.7495766  ... -1.3182285  -0.7527709
  0.44476902]",5863832,not_lm,test,5863832,0.0,137.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0
741,[-2.1726413 -1.8505557  1.569442  ... -3.019267   1.7677962  3.2857847],5865735,not_lm,train,5865735,0.0,183.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0
742,"[-2.6156693  -1.4095731   1.8752055  ... -4.1754436  -0.53808737
  4.566223  ]",5870587,not_lm,train,5870587,0.0,103.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0
743,"[-0.11329925  1.53930637  2.40623224 ... -2.14398856 -0.05718195
  1.08107771]",5871338,not_lm,test,5871338,0.0,30.0,1.0,1.0,5.0,6.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0
744,"[-4.46130506 -3.48202986  3.07077409 ... -5.83849449 -2.19773186
  7.54179965]",5873847,not_lm,train,5873847,0.0,67.0,0.0,2.0,2.0,7.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0
745,[-0.4917593 -1.3489647  1.6444209 ... -2.1001863 -0.4491509  2.7035663],5875574,not_lm,train,5875574,0.0,362.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
746,[-1.0377282  0.341295   3.7691283 ... -1.8560884  0.215199   1.9354738],5876865,not_lm,train,5876865,0.0,101.0,2.0,1.0,2.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1.0
747,"[ 0.13276654  0.4972275  -0.07675028 ... -2.2114987  -0.07995364
 -2.0568237 ]",5882133,not_lm,test,5882133,1.0,64.0,5.0,1.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0
748,"[-3.1374888  -1.8576334   0.18593925 ... -3.9633393  -0.46821645
  3.320456  ]",5883695,not_lm,train,5883695,0.0,2403.0,1.0,1.0,4.0,6.0,1.0,2.0,0.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,0.0
749,"[ -6.0673046  -3.553284    5.7303953 ... -10.379279    2.9773176
   9.647787 ]",5893533,not_lm,test,5893533,0.0,133.0,1.0,1.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0
750,[-0.7284099 -0.9395098  2.7148364 ... -2.189826  -0.6305146  2.9472568],5895731,not_lm,train,5895731,0.0,272.0,3.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0
751,"[-6.709215   -4.351858    6.4923196  ... -8.145326   -0.79462636
  2.836798  ]",5903677,not_lm,train,5903677,0.0,108.0,1.0,3.0,1.0,8.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,1.0,0.0,1.0
752,"[-1.6626115  -0.57737255  2.5176558  ... -1.8917322   0.03509986
  1.862849  ]",5904263,not_lm,test,5904263,0.0,968.0,2.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,17.0,0.0,1.0
753,"[-0.82988013 -0.93619874  2.65648597 ... -1.04484433  0.60310028
  0.48088074]",5904455,not_lm,train,5904455,0.0,324.0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,1.0
754,"[-1.1469715  -0.4020526   2.2641406  ... -2.2043996  -0.45072496
 -0.3321488 ]",5904841,not_lm,train,5904841,0.0,286.0,3.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0
755,"[-1.6379204  -0.90149164  1.4005339  ... -2.1847248  -1.357523
  1.0567868 ]",5907678,not_lm,train,5907678,0.0,186.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1.0
756,"[-0.74009687 -0.5896509   1.7518222  ... -2.9565601   1.6324226
 -0.31020558]",5907719,not_lm,train,5907719,0.0,42.0,2.0,2.0,3.0,6.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0
757,[-4.8738885 -3.1414454  2.3367903 ... -5.6175814  1.6027653  2.0033078],5912103,not_lm,train,5912103,0.0,173.0,1.0,1.0,4.0,8.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,22.0,1.0,0.0,1.0
758,[-0.9829595 -3.452561   1.7997074 ... -5.391354  -0.9819702  2.2400799],5919914,not_lm,train,5919914,0.0,583.0,1.0,3.0,3.0,6.0,2.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,0.0,0.0,10.0,26.0,0.0,0.0
759,"[ -5.989883    -1.4661222    5.397835   ... -16.6106      -4.7169313
   0.45203483]",5922177,not_lm,train,5922177,0.0,130.0,2.0,6.0,9.0,28.0,6.0,5.0,1.0,9.0,2.0,2.0,0.0,1.0,1.0,0.0,3.0,0.0,5.0,0.0,2.0,0.0,0.0,32.0,4.0,3.0,0.0
760,[-0.4684253 -0.9475743  1.7030869 ... -1.9723785 -0.6573034  1.5801766],5923886,not_lm,train,5923886,0.0,48.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
761,"[-4.08972612 -1.31901257  0.03436849 ... -3.7503764  -1.06741872
  2.77523516]",5930471,not_lm,test,5930471,0.0,84.0,3.0,2.0,2.0,7.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1.0,0.0,0.0
762,[-2.0031202 -0.7498387  1.5972047 ... -3.1560626 -1.0913097  3.4553287],5934742,not_lm,train,5934742,0.0,79.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
763,[-1.7227358  0.8743605  0.9052507 ... -3.4834776 -0.6711358  2.9898932],5939437,not_lm,test,5939437,0.0,176.0,0.0,2.0,2.0,6.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,1.0,0.0,1.0
764,[-2.803472  -1.9648702  3.7774127 ... -5.973197  -2.6144655  3.4220307],5939530,not_lm,train,5939530,0.0,288.0,0.0,2.0,3.0,9.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,24.0,8.0,0.0,1.0
765,"[-0.1992872   0.02916974  2.6783671  ... -1.4981966  -0.54215276
  0.8359296 ]",5939683,not_lm,train,5939683,0.0,141.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
766,"[-4.5696994  -0.66807392  2.64000601 ... -7.20378847 -7.94197515
  3.07425924]",5942839,not_lm,train,5942839,0.0,150.0,2.0,7.0,4.0,21.0,1.0,1.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,23.0,1.0,0.0,1.0
767,"[-1.6871145  -0.22977182  1.6928155  ... -2.3952143  -0.77727485
  1.0726945 ]",5950858,not_lm,train,5950858,0.0,142.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
768,[-4.1734405 -3.0242298  2.7461483 ... -6.3482375 -3.5811036  7.602517 ],5953028,not_lm,train,5953028,0.0,29.0,2.0,2.0,4.0,7.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,8.0,1.0,1.0,0.0
769,[-3.2470083  0.2252307  2.1959488 ... -5.1900826 -2.8581097  4.2595043],5957064,not_lm,train,5957064,0.0,287.0,1.0,2.0,4.0,8.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,1.0,0.0,0.0
770,[-1.7315489 -3.1227458  0.90853   ... -2.0895658 -1.400293   3.1805716],5958136,not_lm,train,5958136,1.0,45.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
771,[-0.9804009 -2.1880991  1.2404261 ... -2.2217398 -1.2992418  2.0114532],5958765,not_lm,test,5958765,0.0,210.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
